ResUnitAmenities
Property_Code,Unit_Code,Amenity_Code,Amenity_Name,Amenity_Description,Prior_Charge,Prior_Charge_Date,Current_Charge,Current_Charge_Date,Proposed_Charge,Proposed_Charge_Date,Notes,Ref_Property_ID,Ref_Unit_Id
"cove","134-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","135-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","136-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","137-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","138-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","139-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","140-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","141-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","142-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","143-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","144-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","145-BARB","Audubon","Audubon","Audubon",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","059-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","060-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","061-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","062-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","063-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","064-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","065-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","066-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","067-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","068-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","069-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","070-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","071-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","072-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","073-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","074-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","075-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","076-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","077-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","078-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","079-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","080-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","081-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","082-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","083-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","084-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","085-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","086-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","087-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","088-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","089-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","090-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","091-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","092-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","093-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","094-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","095-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","096-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","097-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","098-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","099-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","100-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","101-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","102-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","103-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","104-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","105-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","106-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","107-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","108-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","109-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","110-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","111-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","112-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","113-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","114-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","115-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","116-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","117-BARB","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","018-CHAN","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","019-CHAN","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","020-CHAN","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","021-CHAN","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","022-CHAN","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","023-CHAN","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","024-CHAN","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","025-CHAN","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","004-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","005-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","006-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","010-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","011-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","012-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","014-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","015-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","016-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","019-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","020-SALT","Bayview","Bay View","Bay View",250.00,05/27/2016,250.00,05/27/2016,250.00,06/20/2016,,,
"cove","005-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","006-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","009-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","010-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","011-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","012-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","014-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","015-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","016-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","017-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","018-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","019-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","020-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","021-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","022-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","023-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","024-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","025-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","026-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","027-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","028-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","029-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","030-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","031-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","032-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","033-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","034-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","035-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","036-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","037-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","038-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","039-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","040-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","041-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","042-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","043-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","044-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","045-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","046-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","047-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","048-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","049-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","051-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","052-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","053-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","054-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","055-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","056-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","057-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","058-BARB","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","003-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","004-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","007-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","008-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","009-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","010-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","011-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","012-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","014-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","015-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","016-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","017-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","018-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","022-CAPT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","001-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","002-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","003-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","004-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","005-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","006-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","007-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","008-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","009-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","010-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","011-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","012-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","014-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","015-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","016-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","017-CHAN","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","011-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","012-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","016-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","017-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","035-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","036-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","037-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","038-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","039-GNWD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","014-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","015-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","016-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","017-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","018-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","019-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","020-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","021-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","022-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","026-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","027-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","028-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","029-SALT","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","004-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","007-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","008-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","009-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","010-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","011-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","012-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","014-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","015-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","016-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
"cove","017-SEAD","Marina","Marina View","Marina View",150.00,05/27/2016,150.00,05/27/2016,150.00,06/20/2016,,,
