CommUnits
Property_Code,Bldg_Code,Floor_Code,Unit_Code,Rental_Type,Country,Ext_Ref_Unit_Id,Ref_Property_Id,Ref_Building_Id,Ref_Floor_Id,Available_Date,Date_Ready,Address_1,Address_2,Address_3,Address_4,City,State,Zip_Code,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Location,BedRooms,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,MLA,Lease_Type,Userdefined_1,Userdefined_2,Userdefined_3,Userdefined_4,Userdefined_5,Userdefined_6,Userdefined_7,Userdefined_8,Userdefined_9,Userdefined_10,Notes
"lark",,,"190-2218","Residential","us",,,,,,10/27/2015,"1900 Lincoln Village Circle","Apt. 2218",,,"Larkspur","CA","94939",3700.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2219","Residential","us",,,,,,08/21/2015,"1900 Lincoln Village Circle","Apt. 2219",,,"Larkspur","CA","94939",3700.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2220","Residential","us",,,,,,,"1900 Lincoln Village Circle","Apt. 2220",,,"Larkspur","CA","94939",3725.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"1900",,,,,,,,,,,,,,,"Called: Spoke with Rina to bring in proof of her most recent renters insurance. She will speak with her husband and they drop it off as soon as possible."
"lark",,,"190-2220","Residential","us",,,,,,,"1900 Lincoln Village Circle","Apt. 2220",,,"Larkspur","CA","94939",3725.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2101","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2101",,,"Larkspur","CA","94939",3500.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"2100",,,,,,,,,,,,,,,"Called: Tenant will be requesting proof of her most recent renters insurance and will bring it in as soon as possible."
"lark",,,"210-2101","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2101",,,"Larkspur","CA","94939",3500.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2102","Residential","us",,,,,,07/05/2016,"2100 Lincoln Village Circle","Apt. 2102",,,"Larkspur","CA","94939",3625.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2103","Down","us",,,,,08/20/2016,08/20/2016,"2100 Lincoln Village Circle","Apt. 2103",,,"Larkspur","CA","94939",3925.00,946.000000,0,0,"l-lsb1",,2,"2","2","Yes",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2104","Residential","us",,,,,,07/27/2015,"2100 Lincoln Village Circle","Apt. 2104",,,"Larkspur","CA","94939",3150.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2105","Residential","us",,,,,,08/07/2015,"2100 Lincoln Village Circle","Apt. 2105",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"2100",,,,,,,,,,,,,,,"Called: Tenant will request proof of his most recent renters insurance on line and drop it off in the morning 8/11/16"
"lark",,,"210-2105","Residential","us",,,,,,08/07/2015,"2100 Lincoln Village Circle","Apt. 2105",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2106","Residential","us",,,,,,01/12/2016,"2100 Lincoln Village Circle","Apt. 2106",,,"Larkspur","CA","94939",3200.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2107","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2107",,,"Larkspur","CA","94939",2650.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2108","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2108",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of there most recent renters insurance as soon as possible."
"lark",,,"210-2108","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2108",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Tenant called back and will forwarding proof of most recent renters insurance as soon as she receives it"
"lark",,,"210-2108","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2108",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2201","Residential","us",,,,,,04/30/2016,"2100 Lincoln Village Circle","Apt. 2201",,,"Larkspur","CA","94939",4000.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"2100",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"210-2202","Residential","us",,,,,,07/07/2016,"2100 Lincoln Village Circle","Apt. 2202",,,"Larkspur","CA","94939",3625.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2203","Residential","us",,,,,,12/23/2013,"2100 Lincoln Village Circle","Apt. 2203",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2204","Residential","us",,,,,,06/19/2015,"2100 Lincoln Village Circle","Apt. 2204",,,"Larkspur","CA","94939",3200.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"2100",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of most recent renters insurance as soon as possible."
"lark",,,"210-2204","Residential","us",,,,,,06/19/2015,"2100 Lincoln Village Circle","Apt. 2204",,,"Larkspur","CA","94939",3200.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2205","Residential","us",,,,,,09/06/2015,"2100 Lincoln Village Circle","Apt. 2205",,,"Larkspur","CA","94939",3500.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2206","Residential","us",,,,,08/15/2016,08/15/2016,"2100 Lincoln Village Circle","Apt. 2206",,,"Larkspur","CA","94939",3575.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2207","Residential","us",,,,,,10/29/2015,"2100 Lincoln Village Circle","Apt. 2207",,,"Larkspur","CA","94939",3350.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"2100",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"210-2208","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2208",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of there most recent renters insurance as soon as possible."
"lark",,,"210-2208","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2208",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Called: Renters insurance recieved"
"lark",,,"210-2208","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2208",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2301","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2301",,,"Larkspur","CA","94939",3575.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"2100",,,,,,,,,,,,,,,"Message: For tenant to bring proof of there most recent renters insurance as soon as possible."
"lark",,,"210-2301","Residential","us",,,,,,,"2100 Lincoln Village Circle","Apt. 2301",,,"Larkspur","CA","94939",3575.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2302","Residential","us",,,,,,11/18/2014,"2100 Lincoln Village Circle","Apt. 2302",,,"Larkspur","CA","94939",3200.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"2100",,,,,,,,,,,,,,,"Called: tenant will be emailing proof of her most recent renters insurance as soon as possible."
"lark",,,"210-2302","Residential","us",,,,,,11/18/2014,"2100 Lincoln Village Circle","Apt. 2302",,,"Larkspur","CA","94939",3200.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2303","Residential","us",,,,,,09/29/2015,"2100 Lincoln Village Circle","Apt. 2303",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"210-2304","Residential","us",,,,,,06/08/2015,"2100 Lincoln Village Circle","Apt. 2304",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"2100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0159","Residential","us",,,,,,05/31/2016,"2300 Lincoln Village Circle","Apt. 159",,,"Larkspur","CA","94939",3525.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0160","Residential","us",,,,,07/11/2016,07/11/2016,"2300 Lincoln Village Circle","Apt. 160",,,"Larkspur","CA","94939",3425.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0161","Residential","us",,,,,,10/09/2015,"2300 Lincoln Village Circle","Apt. 161",,,"Larkspur","CA","94939",3450.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"2300",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of there most recent renters insurance as soon as possible."
"lark",,,"230-0161","Residential","us",,,,,,10/09/2015,"2300 Lincoln Village Circle","Apt. 161",,,"Larkspur","CA","94939",3450.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"2300",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"230-0162","Residential","us",,,,,,09/28/2015,"2300 Lincoln Village Circle","Apt. 162",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0163","Residential","us",,,,,,05/23/2014,"2300 Lincoln Village Circle","Apt. 163",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0164","Residential","us",,,,,,01/28/2016,"2300 Lincoln Village Circle","Apt. 164",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0165","Residential","us",,,,,,06/11/2015,"2300 Lincoln Village Circle","Apt. 165",,,"Larkspur","CA","94939",3425.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"2300",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"230-0166","Residential","us",,,,,,12/02/2015,"2300 Lincoln Village Circle","Apt. 166",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0263","Residential","us",,,,,,,"2300 Lincoln Village Circle","Apt. 263",,,"Larkspur","CA","94939",3850.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0264","Residential","us",,,,,,01/11/2016,"2300 Lincoln Village Circle","Apt. 264",,,"Larkspur","CA","94939",3750.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0265","Residential","us",,,,,,07/11/2016,"2300 Lincoln Village Circle","Apt. 265",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"Future Renovation"
"lark",,,"230-0266","Residential","us",,,,,,07/04/2016,"2300 Lincoln Village Circle","Apt. 266",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0267","Residential","us",,,,,,05/02/2016,"2300 Lincoln Village Circle","Apt. 267",,,"Larkspur","CA","94939",4225.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"230-0268","Residential","us",,,,,,01/12/2016,"2300 Lincoln Village Circle","Apt. 268",,,"Larkspur","CA","94939",3775.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0269","Residential","us",,,,,08/11/2016,08/11/2016,"2300 Lincoln Village Circle","Apt. 269",,,"Larkspur","CA","94939",4225.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0270","Residential","us",,,,,,04/08/2016,"2300 Lincoln Village Circle","Apt. 270",,,"Larkspur","CA","94939",4225.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"Renovated"
"lark",,,"230-0271","Residential","us",,,,,,06/02/2016,"2300 Lincoln Village Circle","Apt. 271",,,"Larkspur","CA","94939",4225.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0272","Residential","us",,,,,,05/26/2015,"2300 Lincoln Village Circle","Apt. 272",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"Message: For tenant to bring proof of there most recent renters insurance as soon as possible."
"lark",,,"230-0272","Residential","us",,,,,,05/26/2015,"2300 Lincoln Village Circle","Apt. 272",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"230-0273","Residential","us",,,,,,01/20/2015,"2300 Lincoln Village Circle","Apt. 273",,,"Larkspur","CA","94939",3750.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"230-0274","Residential","us",,,,,,07/05/2016,"2300 Lincoln Village Circle","Apt. 274",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0167","Residential","us",,,,,,11/10/2015,"2500 Lincoln Village Circle","Apt. 167",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0168","Residential","us",,,,,,09/18/2015,"2500 Lincoln Village Circle","Apt. 168",,,"Larkspur","CA","94939",3175.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0169","Residential","us",,,,,,03/23/2016,"2500 Lincoln Village Circle","Apt. 169",,,"Larkspur","CA","94939",3950.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0170","Residential","us",,,,,,11/23/2015,"2500 Lincoln Village Circle","Apt. 170",,,"Larkspur","CA","94939",3600.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"2500",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"250-0171","Residential","us",,,,,05/09/2016,05/09/2016,"2500 Lincoln Village Circle","Apt. 171",,,"Larkspur","CA","94939",3350.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"2500",,,,,,,,,,,,,,,"Renovated"
"lark",,,"250-0172","Residential","us",,,,,,06/11/2016,"2500 Lincoln Village Circle","Apt. 172",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2500",,,,,,,,,,,,,,,"Future Renovation"
"lark",,,"250-0275","Residential","us",,,,,,09/15/2016,"2500 Lincoln Village Circle","Apt. 275",,,"Larkspur","CA","94939",3975.00,946.000000,0,0,"l-lsb1",,2,"2","2","Yes",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0276","Residential","us",,,,,,03/29/2016,"2500 Lincoln Village Circle","Apt. 276",,,"Larkspur","CA","94939",3600.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"2500",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"250-0277","Residential","us",,,,,,05/02/2016,"2500 Lincoln Village Circle","Apt. 277",,,"Larkspur","CA","94939",3925.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"2500",,,,,,,,,,,,,,,"Renovated"
"lark",,,"250-0278","Residential","us",,,,,,05/23/2016,"2500 Lincoln Village Circle","Apt. 278",,,"Larkspur","CA","94939",3150.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0279","Residential","us",,,,,,11/23/2015,"2500 Lincoln Village Circle","Apt. 279",,,"Larkspur","CA","94939",3350.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"2500",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"250-0280","Residential","us",,,,,,05/27/2014,"2500 Lincoln Village Circle","Apt. 280",,,"Larkspur","CA","94939",2675.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0315","Residential","us",,,,,,07/12/2016,"2500 Lincoln Village Circle","Apt. 315",,,"Larkspur","CA","94939",4025.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0316","Residential","us",,,,,,,"2500 Lincoln Village Circle","Apt. 316",,,"Larkspur","CA","94939",3225.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"2500",,,,,,,,,,,,,,,"Message: Mail box is full, will need to follow up in regards to renters insurance."
"lark",,,"250-0316","Residential","us",,,,,,,"2500 Lincoln Village Circle","Apt. 316",,,"Larkspur","CA","94939",3225.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0317","Residential","us",,,,,,04/04/2015,"2500 Lincoln Village Circle","Apt. 317",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"250-0318","Residential","us",,,,,,,"2500 Lincoln Village Circle","Apt. 318",,,"Larkspur","CA","94939",2750.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"2500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0173","Residential","us",,,,,,05/16/2014,"2700 Lincoln Village Circle","Apt. 173",,,"Larkspur","CA","94939",3175.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0174","Residential","us",,,,,07/28/2016,07/28/2016,"2700 Lincoln Village Circle","Apt. 174",,,"Larkspur","CA","94939",3475.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0175","Residential","us",,,,,,12/31/2015,"2700 Lincoln Village Circle","Apt. 175",,,"Larkspur","CA","94939",3150.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0176","Residential","us",,,,,05/08/2016,05/08/2016,"2700 Lincoln Village Circle","Apt. 176",,,"Larkspur","CA","94939",3475.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0177","Residential","us",,,,,,03/31/2016,"2700 Lincoln Village Circle","Apt. 177",,,"Larkspur","CA","94939",3475.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0178","Residential","us",,,,,,12/23/2014,"2700 Lincoln Village Circle","Apt. 178",,,"Larkspur","CA","94939",3150.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0179","Residential","us",,,,,,01/29/2016,"2700 Lincoln Village Circle","Apt. 179",,,"Larkspur","CA","94939",3150.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0180","Residential","us",,,,,,09/03/2015,"2700 Lincoln Village Circle","Apt. 180",,,"Larkspur","CA","94939",3175.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0281","Residential","us",,,,,,04/11/2015,"2700 Lincoln Village Circle","Apt. 281",,,"Larkspur","CA","94939",3800.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0282","Residential","us",,,,,,01/09/2015,"2700 Lincoln Village Circle","Apt. 282",,,"Larkspur","CA","94939",3750.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0283","Residential","us",,,,,,02/29/2016,"2700 Lincoln Village Circle","Apt. 283",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0284","Residential","us",,,,,,08/28/2015,"2700 Lincoln Village Circle","Apt. 284",,,"Larkspur","CA","94939",3750.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0285","Residential","us",,,,,08/26/2016,08/26/2016,"2700 Lincoln Village Circle","Apt. 285",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2700",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"270-0286","Residential","us",,,,,,06/02/2014,"2700 Lincoln Village Circle","Apt. 286",,,"Larkspur","CA","94939",3750.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0287","Down","us",,,,,08/02/2016,08/02/2016,"2700 Lincoln Village Circle","Apt. 287",,,"Larkspur","CA","94939",4200.00,1096.000000,0,0,"l-lsb2",,2,"2","2","Yes",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0288","Residential","us",,,,,,01/07/2016,"2700 Lincoln Village Circle","Apt. 288",,,"Larkspur","CA","94939",3750.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0289","Residential","us",,,,,,07/20/2016,"2700 Lincoln Village Circle","Apt. 289",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0290","Residential","us",,,,,,04/01/2016,"2700 Lincoln Village Circle","Apt. 290",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0291","Residential","us",,,,,,10/13/2014,"2700 Lincoln Village Circle","Apt. 291",,,"Larkspur","CA","94939",3750.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"270-0292","Residential","us",,,,,,02/09/2016,"2700 Lincoln Village Circle","Apt. 292",,,"Larkspur","CA","94939",4225.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"2700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0115","Residential","us",,,,,05/19/2016,05/19/2016,"300 Lincoln Village Circle","Apt. 115",,,"Larkspur","CA","94939",3375.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0116","Residential","us",,,,,,,"300 Lincoln Village Circle","Apt. 116",,,"Larkspur","CA","94939",2600.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0117","Residential","us",,,,,,05/31/2014,"300 Lincoln Village Circle","Apt. 117",,,"Larkspur","CA","94939",3450.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"0300",,,,,,,,,,,,,,,"Called: Tenant will be emailing proof of his most recent renters insurance as soon as possible."
"lark",,,"300-0117","Residential","us",,,,,,05/31/2014,"300 Lincoln Village Circle","Apt. 117",,,"Larkspur","CA","94939",3450.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0118","Residential","us",,,,,,08/03/2015,"300 Lincoln Village Circle","Apt. 118",,,"Larkspur","CA","94939",3150.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0119","Residential","us",,,,,,01/01/2016,"300 Lincoln Village Circle","Apt. 119",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0120","Residential","us",,,,,,02/14/2016,"300 Lincoln Village Circle","Apt. 120",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0121","Residential","us",,,,,,01/07/2016,"300 Lincoln Village Circle","Apt. 121",,,"Larkspur","CA","94939",3350.00,708.000000,-1,0,"lark_lsa",,1,"1","1","Yes",,,,,"0300",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"300-0122","Residential","us",,,,,07/17/2016,07/17/2016,"300 Lincoln Village Circle","Apt. 122",,,"Larkspur","CA","94939",3350.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"0300",,,,,500.00,,,,,,,,,,"Future Renovation"
